date,open,high,low,close,holding
2021-06-05,45056.15,45846.45,44531.53,45416.43,35153.97
2021-06-06,45056.15,45846.45,44531.53,45416.43,35153.97
2021-06-07,45841.85,47377.79,45584.49,46799.7,35153.97
2021-06-08,47091.12,48388.59,46299.72,47719.67,35153.97
2021-06-09,48413.81,49816.04,46885.31,47803.36,35153.97
2021-06-10,48462.59,48943.97,47834.02,48392.74,35153.97
2021-06-11,48826.89,49394.11,48026.44,48680.45,35153.97
2021-06-12,48826.89,49394.11,48026.44,48680.45,35153.97
2021-06-13,48826.89,49394.11,48026.44,48680.45,35153.97
2021-06-14,35895.9,36366.9,34253.85,35872.05,21967.9
2021-06-15,54289.64,55001.9,53631.27,53927.43,41227.9
2021-06-16,53857.56,54832.71,53100.21,53833.53,41227.9
2021-06-17,53638.08,54461.11,52738.48,53319.12,41227.9
2021-06-18,53442.46,53699.61,50901.03,52364.95,41227.9
2021-06-19,53442.46,53699.61,50901.03,52364.95,41227.9
2021-06-20,53442.46,53699.61,50901.03,52364.95,41227.9
2021-06-21,51231.12,52646.02,50851.87,52400.5,41227.9
2021-06-22,52856.02,53598.17,52205.73,52542.57,41227.9
2021-06-23,52922.67,53234.98,51999.3,52169.23,41227.9
2021-06-24,52258.06,52512.3,51494.11,51716.89,41227.9
2021-06-25,51995.67,52986.27,51944.29,52463.66,41227.9
2021-06-26,51995.67,52986.27,51944.29,52463.66,41227.9
2021-06-27,51995.67,52986.27,51944.29,52463.66,41227.9
2021-06-28,52752.26,53410.41,52361.56,52981.26,41227.9
2021-06-29,53281.56,53629.73,52359.08,52834.98,41227.9
2021-06-30,53281.56,53629.73,52359.08,52834.98,41227.9
2021-07-01,52959.75,53378.97,52564.82,52817.43,41227.9
2021-07-02,52944.81,53981.51,52471.73,53673.05,41227.9
2021-07-03,52944.81,53981.51,52471.73,53673.05,41227.9
2021-07-04,52944.81,53981.51,52471.73,53673.05,41227.9
2021-07-05,54211.14,54904.26,53580.13,54359.52,41227.9
2021-07-06,54619.6,55328.28,51482.22,52042.78,41227.9
2021-07-07,52083.38,52566.01,51206.69,52293.79,41227.9
2021-07-08,52326.37,52768.86,51153.85,51511.46,41227.9
2021-07-09,51382.28,52096.54,50889.79,51656.13,41227.9
2021-07-10,51382.28,52096.54,50889.79,51656.13,41227.9
2021-07-11,51382.28,52096.54,50889.79,51656.13,41227.9
2021-07-12,52164.95,52742.57,51549.15,51898.32,41227.9
2021-07-13,52264.59,52555.41,51712.41,52249.58,41227.9
2021-07-14,52436.21,52833.3,51959.66,52114.33,41227.9
2021-07-15,52346.25,52779.18,51883.05,52266.51,41227.9
2021-07-16,52422.93,52921.83,52084.62,52385.27,41227.9
2021-07-17,52422.93,52921.83,52084.62,52385.27,41227.9
2021-07-18,52422.93,52921.83,52084.62,52385.27,41227.9
2021-07-19,52342.45,53027.06,51789.55,52288.29,41227.9
2021-07-20,52234.89,52415.12,50727.82,51015.8,41227.9
2021-07-21,52234.89,52415.12,50727.82,51015.8,41227.9
2021-07-22,51617.45,51874.36,50988.39,51395.58,41227.9
2021-07-23,51538.02,51690.72,50605.77,50753.46,41227.9
2021-07-24,51538.02,51690.72,50605.77,50753.46,41227.9
2021-07-25,51538.02,51690.72,50605.77,50753.46,41227.9
2021-07-26,50869.31,51290.81,50108.22,50597.8,41227.9
2021-07-27,50619.84,51174.31,49652.29,49985.22,41227.9
2021-07-28,50190.07,50218.77,48913.76,49384.8,41227.9
2021-07-29,49559.26,50772.23,49511.7,50432.14,41227.9
2021-07-30,50504.68,51742.74,50358.1,51036.08,41227.9
2021-07-31,50504.68,51742.74,50358.1,51036.08,41227.9
2021-08-01,50504.68,51742.74,50358.1,51036.08,41227.9
2021-08-02,51776.42,52771.73,51226.01,52262.22,41227.9
2021-08-03,52621.68,53104.48,52013.42,52469.72,41227.9
2021-08-04,52790.31,53038.52,51548.13,51844.36,41227.9
2021-08-05,51858.07,52663.93,51055.07,52367.46,41227.9
2021-08-06,61345.52,62719.93,61029.37,61704.01,60878.9
2021-08-07,61345.52,62719.93,61029.37,61704.01,60878.9
2021-08-08,61345.52,62719.93,61029.37,61704.01,60878.9
2021-08-09,62252.81,62981.72,60533.82,61539.91,60878.9
2021-08-10,61653.25,62344.63,59984.8,60788.72,60878.9
2021-08-11,61077.49,61699.14,59534.74,61189.65,60878.9
2021-08-12,61516.04,63050.05,61116.14,62454.34,60878.9
2021-08-13,62825.54,63352.34,62081.87,62587.04,60878.9
2021-08-14,62825.54,63352.34,62081.87,62587.04,60878.9
2021-08-15,62825.54,63352.34,62081.87,62587.04,60878.9
2021-08-16,62615.17,63289.85,61901.1,62331.6,60878.9
2021-08-17,62448.34,62826.53,60915.04,61702.2,60878.9
2021-08-18,61846.66,62067.48,61000.82,61244.38,60878.9
2021-08-19,61846.66,62067.48,61000.82,61244.38,60878.9
2021-08-20,60719.15,61194.64,59167.98,59634.92,60878.9
2021-08-21,60719.15,61194.64,59167.98,59634.92,60878.9
2021-08-22,60719.15,61194.64,59167.98,59634.92,60878.9
2021-08-23,59988.8,60465.14,57892.16,58660.32,60878.9
2021-08-24,58714.07,59601.52,57935.11,59173.01,60878.9
2021-08-25,59520.85,60230.93,58996.29,59335.86,60878.9
2021-08-26,59500.43,60095.37,58895.55,59471.13,60878.9
2021-08-27,59614.64,60379.74,59235.73,59966.57,60878.9
2021-08-28,59614.64,60379.74,59235.73,59966.57,60878.9
2021-08-29,59614.64,60379.74,59235.73,59966.57,60878.9
2021-08-30,60433.21,61060.55,60278.72,60632.39,60878.9
2021-08-31,60433.21,61060.55,60278.72,60632.39,60878.9
2021-09-01,60950.39,62294.87,60348.49,61745.08,60878.9
2021-09-02,61980.5,62516.18,61442.88,61959.7,60878.9
2021-09-03,62174.28,62802.91,61638.57,62234.41,60878.9
2021-09-04,62174.28,62802.91,61638.57,62234.41,60878.9
2021-09-05,62174.28,62802.91,61638.57,62234.41,60878.9
2021-09-06,62502.82,62930.25,61942.15,62246.2,60878.9
2021-09-07,62357.95,62796.78,61026.99,61651.57,60878.9
2021-09-08,61920.43,62847.04,61177.93,62386.26,60878.9
2021-09-09,62274.13,63147.13,61855.81,62557.81,60878.9
2021-09-10,62274.13,63147.13,61855.81,62557.81,60878.9
2021-09-11,62274.13,63147.13,61855.81,62557.81,60878.9
2021-09-12,62274.13,63147.13,61855.81,62557.81,60878.9
2021-09-13,62662.64,63224.98,62040.48,62815.89,60878.9
2021-09-14,63164.5,63958.11,62675.61,63465.03,60878.9
2021-09-15,63595.21,65503.74,63357.47,65011.33,60878.9
2021-09-16,64837.45,65710.62,64092.0,64943.08,60878.9
2021-09-17,65177.06,65467.7,63259.53,63868.33,60878.9
2021-09-18,65177.06,65467.7,63259.53,63868.33,60878.9
2021-09-19,65177.06,65467.7,63259.53,63868.33,60878.9
2021-09-20,63506.03,64095.57,61256.51,61599.6,60878.9
2021-09-21,61512.2,62346.6,60309.77,61872.75,60878.9
2021-09-22,62120.44,63750.08,62028.04,63209.97,60878.9
2021-09-23,63789.39,65552.06,63427.05,64917.1,60878.9
2021-09-24,65407.68,66595.61,63881.35,64766.53,60878.9
2021-09-25,65407.68,66595.61,63881.35,64766.53,60878.9
2021-09-26,65407.68,66595.61,63881.35,64766.53,60878.9
2021-09-27,65433.59,66917.43,64922.94,66178.08,60878.9
2021-09-28,66691.16,67329.09,65424.41,66127.21,60878.9
2021-09-29,65678.37,68734.0,65282.21,67943.26,60878.9
2021-09-30,65678.37,68734.0,65282.21,67943.26,60878.9
2021-10-01,68561.37,69875.91,67550.5,69003.12,60878.9
2021-10-02,68561.37,69875.91,67550.5,69003.12,60878.9
2021-10-03,68561.37,69875.91,67550.5,69003.12,60878.9
2021-10-04,69658.09,71257.03,69072.41,70626.35,60878.9
2021-10-05,70738.72,73472.26,70238.04,72054.91,60878.9
2021-10-06,72746.59,73969.04,70665.04,71743.53,60878.9
2021-10-07,72779.71,75960.01,71879.07,74550.58,60878.9
2021-10-08,75752.96,76703.55,74243.93,74980.59,60878.9
2021-10-09,75752.96,76703.55,74243.93,74980.59,60878.9
2021-10-10,75752.96,76703.55,74243.93,74980.59,60878.9
2021-10-11,75726.77,79641.53,75240.65,78640.32,60878.9
2021-10-12,79538.41,80845.63,77826.56,79438.15,60878.9
2021-10-13,82811.8,92666.31,82537.41,90224.05,60878.9
2021-10-14,93654.96,93862.61,88412.4,89104.02,60878.9
2021-10-15,93654.96,93862.61,88412.4,89104.02,60878.9
2021-10-16,93654.96,93862.61,88412.4,89104.02,60878.9
2021-10-17,93654.96,93862.61,88412.4,89104.02,60878.9
2021-10-18,91185.85,96941.16,89598.75,93824.41,60878.9
2021-10-19,95782.32,96250.2,86875.06,88784.39,60878.9
2021-10-20,88301.24,90460.76,84837.24,87745.17,60878.9
2021-10-21,88876.51,90081.01,85590.53,88059.9,60878.9
2021-10-22,88650.14,89585.92,84974.34,86108.38,60878.9
2021-10-23,88650.14,89585.92,84974.34,86108.38,60878.9
2021-10-24,88650.14,89585.92,84974.34,86108.38,60878.9
2021-10-25,86916.11,87077.21,82430.74,84102.49,60878.9
2021-10-26,84402.78,88699.31,84118.17,87595.71,60878.9
2021-10-27,88306.19,88786.77,86087.68,86450.22,60878.9
2021-10-28,85685.89,85781.29,82043.37,82541.86,60878.9
2021-10-29,81746.94,84117.08,79516.99,82638.59,60878.9
2021-10-30,81746.94,84117.08,79516.99,82638.59,60878.9
2021-10-31,81746.94,84117.08,79516.99,82638.59,60878.9
2021-11-01,83633.9,84812.19,81841.94,83997.1,60878.9
2021-11-02,85750.28,87030.72,84251.87,84592.14,60878.9
2021-11-03,84744.15,85506.94,83421.71,84096.02,60878.9
2021-11-04,85168.86,85492.47,84674.64,84948.56,60878.9
2021-11-05,85168.86,85492.47,84674.64,84948.56,60878.9
2021-11-06,85168.86,85492.47,84674.64,84948.56,60878.9
2021-11-07,85168.86,85492.47,84674.64,84948.56,60878.9
2021-11-08,85640.68,87118.61,84547.83,86694.26,60878.9
2021-11-09,87171.88,89902.13,86745.47,88387.28,60878.9
2021-11-10,86273.73,86830.69,84931.95,85751.61,59061.4
2021-11-11,85890.44,86960.05,84568.03,85366.94,59061.4
2021-11-12,86112.18,86628.58,84728.72,85909.42,59061.4
2021-11-13,86112.18,86628.58,84728.72,85909.42,59061.4
2021-11-14,86112.18,86628.58,84728.72,85909.42,59061.4
2021-11-15,86411.06,87142.3,85631.12,86004.36,59061.4
2021-11-16,86427.42,88263.44,85635.64,86791.87,59061.4
2021-11-17,87218.83,88955.18,86443.31,88035.05,59061.4
2021-11-18,88317.82,88788.84,83837.55,85063.03,59061.4
2021-11-19,88317.82,88788.84,83837.55,85063.03,59061.4
2021-11-20,88317.82,88788.84,83837.55,85063.03,59061.4
2021-11-21,88317.82,88788.84,83837.55,85063.03,59061.4
2021-11-22,85447.8,85649.35,80507.91,81644.42,59061.4
2021-11-23,81193.01,84123.91,80212.04,83670.04,59061.4
2021-11-24,84505.15,85535.1,82788.71,83325.79,59061.4
2021-11-25,83686.46,84511.66,82351.94,83917.94,59061.4
2021-11-26,82628.7,83293.92,78378.81,78896.2,59061.4
2021-11-27,82628.7,83293.92,78378.81,78896.2,59061.4
2021-11-28,82628.7,83293.92,78378.81,78896.2,59061.4
2021-11-29,77873.13,80263.12,75637.12,78224.87,59061.4
2021-11-30,77873.13,80263.12,75637.12,78224.87,59061.4
2021-12-01,79276.48,80851.49,78082.84,80222.62,59061.4
2021-12-02,81305.54,81882.92,79496.95,81105.22,59061.4
2021-12-03,81255.01,82539.47,80865.2,81472.6,59061.4
2021-12-04,81255.01,82539.47,80865.2,81472.6,59061.4
2021-12-05,81255.01,82539.47,80865.2,81472.6,59061.4
2021-12-06,81664.07,82012.45,79567.42,79844.73,59061.4
2021-12-07,80747.51,82160.52,80288.37,81723.78,59061.4
2021-12-08,82242.94,83482.64,81961.61,83063.75,59061.4
2021-12-09,83601.89,84075.48,82436.07,83153.05,59061.4
2021-12-10,82813.86,84013.43,82338.2,83357.86,59061.4
2021-12-11,82813.86,84013.43,82338.2,83357.86,59061.4
2021-12-12,82813.86,84013.43,82338.2,83357.86,59061.4
2021-12-13,84175.61,85306.16,83164.91,83417.44,59061.4
2021-12-14,83234.54,83356.18,81917.71,82875.27,59061.4
2021-12-15,82701.29,83936.8,82015.46,82450.76,59061.4
2021-12-16,83165.14,83319.87,80947.0,81735.07,59061.4
2021-12-17,81661.13,81764.25,78639.34,79153.43,59061.4
2021-12-18,81661.13,81764.25,78639.34,79153.43,59061.4
2021-12-19,81661.13,81764.25,78639.34,79153.43,59061.4
2021-12-20,77354.37,77966.19,74195.03,75706.95,59061.4
2021-12-21,76507.0,77921.36,75925.35,76774.16,59061.4
2021-12-22,77587.85,79358.11,77252.37,79117.66,59061.4
2021-12-23,79869.59,80334.71,79078.99,79457.97,59061.4
2021-12-24,79882.48,79914.28,77769.0,78644.58,59061.4
2021-12-25,79882.48,79914.28,77769.0,78644.58,59061.4
2021-12-26,79882.48,79914.28,77769.0,78644.58,59061.4
2021-12-27,78449.29,79326.21,77526.78,79115.28,59061.4
2021-12-28,79691.86,81091.71,79426.38,80754.16,59061.4
2021-12-29,80807.09,81226.09,79776.5,80125.75,59061.4
2021-12-30,80051.22,80566.9,78993.08,79311.92,59061.4
2021-12-31,80051.22,80566.9,78993.08,79311.92,59061.4
2022-01-01,80051.22,80566.9,78993.08,79311.92,59061.4
2022-01-02,80051.22,80566.9,78993.08,79311.92,59061.4
2022-01-03,81458.34,82674.87,80851.24,82326.24,59061.4
2022-01-04,82510.89,83184.86,80934.37,82078.54,59061.4
2022-01-05,81878.84,82718.21,81180.72,82122.94,59061.4
2022-01-06,81102.64,83014.57,80583.55,82378.31,59061.4
2022-01-07,82701.0,83997.56,81932.81,83128.96,59061.4
2022-01-08,82701.0,83997.56,81932.81,83128.96,59061.4
2022-01-09,82701.0,83997.56,81932.81,83128.96,59061.4
2022-01-10,83684.29,84806.16,83143.36,84315.93,59061.4
2022-01-11,84463.6,85935.26,83717.12,84799.66,59061.4
2022-01-12,85532.37,86895.97,85030.08,86069.03,59061.4
2022-01-13,86241.33,88123.07,85020.96,87635.78,59061.4
2022-01-14,87368.12,89137.3,86711.14,87883.8,59061.4
2022-01-15,87368.12,89137.3,86711.14,87883.8,59061.4
2022-01-16,87368.12,89137.3,86711.14,87883.8,59061.4
2022-01-17,88428.38,89694.9,87459.51,89164.48,59061.4
2022-01-18,89645.66,90068.59,86308.48,86816.91,59061.4
2022-01-19,86551.73,88973.71,85663.45,88382.59,59061.4
2022-01-20,88526.36,89086.32,87073.56,87824.46,59061.4
2022-01-21,86935.86,87876.11,84260.65,85236.25,59061.4
2022-01-22,86935.86,87876.11,84260.65,85236.25,59061.4
2022-01-23,86935.86,87876.11,84260.65,85236.25,59061.4
2022-01-24,85042.38,85557.09,80425.57,81353.55,59061.4
2022-01-25,80479.97,83802.7,79392.05,83347.37,59061.4
2022-01-26,80479.97,83802.7,79392.05,83347.37,59061.4
2022-01-27,82390.98,84433.22,81123.66,83596.17,59061.4
2022-01-28,84520.29,86579.65,83874.79,84610.88,59061.4
2022-01-29,84520.29,86579.65,83874.79,84610.88,59061.4
2022-01-30,84520.29,86579.65,83874.79,84610.88,59061.4
2022-01-31,84520.29,86579.65,83874.79,84610.88,59061.4
2022-02-01,86007.99,87589.69,84035.09,85842.49,59061.4
2022-02-02,86488.93,87654.71,85836.5,86500.27,59061.4
2022-02-03,86779.96,87732.37,85919.88,86546.63,59061.4
2022-02-04,86609.75,87510.01,85863.87,86315.88,59061.4
2022-02-05,86609.75,87510.01,85863.87,86315.88,59061.4
2022-02-06,86609.75,87510.01,85863.87,86315.88,59061.4
2022-02-07,87089.65,87301.66,85055.34,85533.81,59061.4
2022-02-08,85890.91,86291.39,81767.52,83149.37,59061.4
2022-02-09,83863.7,85340.1,83157.68,84829.41,59061.4
2022-02-10,85379.12,86283.83,84307.66,85407.88,59061.4
2022-02-11,85158.28,85746.27,82449.86,82907.01,59061.4
2022-02-12,85158.28,85746.27,82449.86,82907.01,59061.4
2022-02-13,85158.28,85746.27,82449.86,82907.01,59061.4
2022-02-14,84788.49,85410.68,82186.66,82668.26,59061.4
2022-02-15,79978.89,83338.7,78399.5,82995.32,59061.4
2022-02-16,83544.94,84355.94,82246.82,82793.64,59061.4
2022-02-17,83448.46,84152.64,82037.88,82393.99,59061.4
2022-02-18,81993.76,83092.8,81245.2,81705.39,59061.4
2022-02-19,81993.76,83092.8,81245.2,81705.39,59061.4
2022-02-20,81993.76,83092.8,81245.2,81705.39,59061.4
2022-02-21,81470.78,82440.2,80431.04,81369.02,59061.4
2022-02-22,78027.8,80734.14,77449.65,79751.64,59061.4
2022-02-23,80492.37,81058.36,79218.34,79491.62,59061.4
2022-02-24,76382.84,77556.56,71410.63,72678.95,59061.4
2022-02-25,74235.63,78025.72,74060.16,77263.42,59061.4
2022-02-26,74235.63,78025.72,74060.16,77263.42,59061.4
2022-02-27,74235.63,78025.72,74060.16,77263.42,59061.4
2022-02-28,74235.63,78025.72,74060.16,77263.42,59061.4
2022-03-01,74235.63,78025.72,74060.16,77263.42,59061.4
2022-03-02,77305.88,78713.27,76144.56,77671.2,59061.4
2022-03-03,78953.07,80060.4,76982.4,77761.43,59061.4
2022-03-04,77082.02,77526.95,75018.6,75507.12,59061.4
2022-03-05,77082.02,77526.95,75018.6,75507.12,59061.4
2022-03-06,77082.02,77526.95,75018.6,75507.12,59061.4
2022-03-07,73215.89,74232.51,71666.92,73024.44,59061.4
2022-03-08,72959.25,74932.17,71368.96,74469.78,59061.4
2022-03-09,75248.68,76643.23,74162.76,75970.91,59061.4
2022-03-10,78765.7,79438.25,76751.79,77687.45,59061.4
2022-03-11,77523.2,78731.3,76622.18,78319.35,59061.4
2022-03-12,77523.2,78731.3,76622.18,78319.35,59061.4
2022-03-13,77523.2,78731.3,76622.18,78319.35,59061.4
2022-03-14,78464.53,78772.35,76761.82,77795.55,59061.4
2022-03-15,77914.39,79045.37,76404.21,77168.7,59061.4
2022-03-16,78317.82,79427.65,77854.95,78824.34,59061.4
2022-03-17,79879.65,80458.43,79207.09,79783.71,59061.4
2022-03-18,79879.65,80458.43,79207.09,79783.71,59061.4
2022-03-19,79879.65,80458.43,79207.09,79783.71,59061.4
2022-03-20,79879.65,80458.43,79207.09,79783.71,59061.4
2022-03-21,80183.9,80525.15,78683.36,78896.35,59061.4
2022-03-22,78952.51,80721.1,77860.51,80452.74,59061.4
2022-03-23,80906.3,82148.43,79978.18,80684.62,59061.4
2022-03-24,80415.19,81602.78,79634.99,81072.86,59061.4
2022-03-25,81381.21,82180.97,80399.02,81092.33,59061.4
2022-03-26,81381.21,82180.97,80399.02,81092.33,59061.4
2022-03-27,81381.21,82180.97,80399.02,81092.33,59061.4
2022-03-28,81402.25,81757.93,79703.28,80531.52,59061.4
2022-03-29,81247.07,82202.49,80312.21,81159.24,59061.4
2022-03-30,81927.58,82637.25,80938.57,81563.5,59061.4
2022-03-31,81927.58,82637.25,80938.57,81563.5,59061.4
2022-04-01,80720.15,82917.36,80510.19,82591.04,59061.4
2022-04-02,80720.15,82917.36,80510.19,82591.04,59061.4
2022-04-03,80720.15,82917.36,80510.19,82591.04,59061.4
2022-04-04,83054.91,84544.37,82533.07,84054.6,59061.4
2022-04-05,84478.29,87825.82,84105.66,87135.43,59061.4
2022-04-06,87260.2,90199.98,86473.43,88770.51,59061.4
2022-04-07,89168.67,90084.59,86201.78,86596.36,59061.4
2022-04-08,87129.8,88183.01,86101.72,87268.07,59061.4
2022-04-09,87129.8,88183.01,86101.72,87268.07,59061.4
2022-04-10,87129.8,88183.01,86101.72,87268.07,59061.4
2022-04-11,87894.59,89299.88,87278.12,87910.34,59061.4
2022-04-12,88034.91,88099.55,84534.92,85536.22,59061.4
2022-04-13,86219.98,86750.16,84642.16,84897.58,59061.4
2022-04-14,86219.98,86750.16,84642.16,84897.58,59061.4
2022-04-15,86219.98,86750.16,84642.16,84897.58,59061.4
2022-04-16,86219.98,86750.16,84642.16,84897.58,59061.4
2022-04-17,86219.98,86750.16,84642.16,84897.58,59061.4
2022-04-18,84039.44,85017.88,81481.85,83329.18,59061.4
2022-04-19,84076.54,84893.99,79997.83,81371.85,59061.4
2022-04-20,82247.6,83902.52,81325.31,82936.09,59061.4
2022-04-21,83679.33,85101.31,83093.82,84766.71,59061.4
2022-04-22,84423.6,84875.63,83073.94,83322.77,59061.4
2022-04-23,84423.6,84875.63,83073.94,83322.77,59061.4
2022-04-24,84423.6,84875.63,83073.94,83322.77,59061.4
2022-04-25,82191.18,82794.89,80167.52,80721.75,59061.4
2022-04-26,82012.24,82628.51,81347.88,82065.1,59061.4
2022-04-27,81383.02,82778.03,80596.37,81526.77,59061.4
2022-04-28,82404.93,82781.54,81016.55,82066.84,59061.4
2022-04-29,82857.68,83615.96,80543.62,80952.35,59061.4
2022-04-30,82857.68,83615.96,80543.62,80952.35,59061.4
2022-05-01,82857.68,83615.96,80543.62,80952.35,59061.4
2022-05-02,82473.53,83396.22,80372.2,80906.1,59061.4
2022-05-03,82473.53,83396.22,80372.2,80906.1,59061.4
2022-05-04,83642.53,84578.12,81096.33,81736.96,59061.4
2022-05-05,82734.36,83890.4,81741.45,82392.09,59061.4
2022-05-06,81180.91,81763.59,79584.82,80431.29,59061.4
2022-05-07,81180.91,81763.59,79584.82,80431.29,59061.4
2022-05-08,81180.91,81763.59,79584.82,80431.29,59061.4
2022-05-09,78997.85,79405.29,76372.64,77906.24,59061.4
2022-05-10,77351.5,78944.63,74896.86,75400.74,59061.4
2022-05-11,105383.04,107323.17,102456.04,105467.31,88845.4
2022-05-12,104710.79,104968.16,100188.23,101405.86,88845.4
2022-05-13,107699.21,111821.06,106258.6,108506.03,102405.4
2022-05-14,107699.21,111821.06,106258.6,108506.03,102405.4
2022-05-15,107699.21,111821.06,106258.6,108506.03,102405.4
2022-05-16,109772.23,110566.3,107003.02,109341.98,102405.4
2022-05-17,119372.81,125063.07,118465.59,123992.3,102405.4
2022-05-18,124746.47,125463.37,121756.1,122484.67,102405.4
2022-05-19,118696.67,120390.13,117178.96,117985.36,102405.4
2022-05-20,120384.71,122837.02,119488.9,121426.22,102405.4
2022-05-21,120384.71,122837.02,119488.9,121426.22,102405.4
2022-05-22,120384.71,122837.02,119488.9,121426.22,102405.4
2022-05-23,122272.63,123938.68,120018.66,120769.76,102405.4
2022-05-24,121037.17,122247.61,119131.23,120719.78,102405.4
2022-05-25,121609.52,122138.45,117176.3,117857.48,102405.4
2022-05-26,118607.15,119386.95,113702.07,118343.97,102405.4
2022-05-27,119737.28,121413.78,118713.38,119980.52,102405.4
2022-05-28,119737.28,121413.78,118713.38,119980.52,102405.4
2022-05-29,119737.28,121413.78,118713.38,119980.52,102405.4
2022-05-30,121579.81,124103.94,119694.66,123444.42,102405.4
2022-05-31,121579.81,124103.94,119694.66,123444.42,102405.4
2022-06-01,123248.39,124271.68,121866.37,123075.43,102405.4
2022-06-02,123245.69,124156.37,121734.31,122849.04,102405.4
2022-06-03,124042.63,124205.07,120788.65,121117.87,102405.4
2022-06-04,124042.63,124205.07,120788.65,121117.87,102405.4
2022-06-05,124042.63,124205.07,120788.65,121117.87,102405.4
2022-06-06,120917.4,122018.38,118912.41,121063.44,102405.4
2022-06-07,120720.8,122138.32,119442.65,121327.69,102405.4
2022-06-08,121324.28,122420.81,119782.97,120703.95,102405.4
2022-06-09,120155.37,121418.38,118923.58,120115.13,102405.4
2022-06-10,119139.88,120132.67,118216.49,119425.97,102405.4
2022-06-11,119139.88,120132.67,118216.49,119425.97,102405.4
2022-06-12,119139.88,120132.67,118216.49,119425.97,102405.4
2022-06-13,116750.7,117367.05,113469.37,113881.32,102405.4
2022-06-14,112718.74,115924.44,111906.45,113973.88,102405.4
2022-06-15,115133.26,116626.24,113735.0,114680.21,102405.4
2022-06-16,116303.67,116847.03,109656.27,110234.51,102405.4
2022-06-17,109438.54,111110.28,107763.18,109209.19,102405.4
2022-06-18,109438.54,111110.28,107763.18,109209.19,102405.4
2022-06-19,109438.54,111110.28,107763.18,109209.19,102405.4
2022-06-20,109667.69,110492.19,103178.7,105046.29,102405.4
2022-06-21,106656.04,109895.53,105060.89,108993.85,102405.4
2022-06-22,109077.39,109450.74,106544.55,107490.03,102405.4
2022-06-23,107965.84,110272.86,106827.7,109211.22,102405.4
2022-06-24,110056.57,111362.02,109226.52,110565.44,102405.4
