date,BHAGERIA,BPCL,GOLDBEES,HERANBA,IDEA,INFY,IRCTC,KPITTECH,LICI,MIRAE-ASSET-TAX-SAVER-DIRECT-GROWTH,NIFTYBEES,PNB,SBI-MAGNUM-TAXGAIN-SCHEME-DIR-GR,SBIN,TATACHEM,TATAMOTORS,TATAPOWER,VOLTAS,YESBANK
2023-07-28,,,,,,,,,,,,,,,,261.0,147.49,,
2023-07-29,,,,,,,,,,,,,,,,261.0,147.49,,
2023-07-30,,,,,,,,,,,,,,,,261.0,147.49,,
2023-07-31,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-01,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-02,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-03,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-04,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-05,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-06,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-07,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-08,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-09,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-10,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-11,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-12,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-13,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-14,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-15,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-16,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-17,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-18,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-19,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-20,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-21,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-22,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-23,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-24,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-25,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-26,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-27,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-28,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-29,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-30,,,,,,,,,,,,,,,,261.0,147.49,,
2023-08-31,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-01,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-02,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-03,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-04,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-05,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-06,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-07,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-08,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-09,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-10,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-11,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-12,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-13,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-14,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-15,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-16,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-17,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-18,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-19,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-20,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-21,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-22,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-23,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-24,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-25,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-26,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-27,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-28,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-29,,,,,,,,,,,,,,,,261.0,147.49,,
2023-09-30,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-01,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-02,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-03,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-04,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-05,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-06,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-07,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-08,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-09,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-10,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-11,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-12,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-13,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-14,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-15,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-16,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-17,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-18,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-19,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-20,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-21,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-22,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-23,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-24,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-25,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-26,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-27,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-28,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-29,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-30,,,,,,,,,,,,,,,,261.0,147.49,,
2023-10-31,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-01,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-02,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-03,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-04,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-05,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-06,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-07,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-08,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-09,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-10,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-11,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-12,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-13,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-14,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-15,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-16,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-17,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-18,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-19,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-20,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-21,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-22,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-23,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-24,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-25,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-26,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-27,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-28,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-29,,,,,,,,,,,,,,,,261.0,147.49,,
2023-11-30,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-01,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-02,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-03,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-04,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-05,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-06,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-07,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-08,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-09,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-10,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-11,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-12,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-13,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-14,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-15,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-16,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-17,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-18,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-19,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-20,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-21,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-22,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-23,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-24,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-25,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-26,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-27,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-28,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-29,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-30,,,,,,,,,,,,,,,,261.0,147.49,,
2023-12-31,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-01,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-02,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-03,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-04,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-05,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-06,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-07,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-08,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-09,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-10,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-11,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-12,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-13,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-14,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-15,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-16,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-17,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-18,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-19,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-20,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-21,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-22,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-23,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-24,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-25,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-26,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-27,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-28,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-29,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-30,,,,,,,,,,,,,,,,261.0,147.49,,
2024-01-31,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-01,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-02,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-03,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-04,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-05,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-06,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-07,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-08,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-09,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-10,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-11,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-12,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-13,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-14,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-15,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-16,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-17,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-18,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-19,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-20,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-21,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-22,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-23,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-24,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-25,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-26,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-27,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-28,,,,,,,,,,,,,,,,261.0,147.49,,
2024-02-29,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-01,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-02,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-03,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-04,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-05,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-06,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-07,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-08,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-09,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-10,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-11,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-12,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-13,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-14,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-15,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-16,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-17,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-18,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-19,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-20,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-21,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-22,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-23,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-24,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-25,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-26,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-27,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-28,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-29,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-30,,,,,,,,,,,,,,,,261.0,147.49,,
2024-03-31,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-01,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-02,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-03,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-04,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-05,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-06,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-07,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-08,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-09,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-10,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-11,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-12,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-13,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-14,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-15,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-16,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-17,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-18,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-19,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-20,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-21,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-22,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-23,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-24,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-25,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-26,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-27,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-28,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-29,,,,,,,,,,,,,,,,261.0,147.49,,
2024-04-30,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-01,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-02,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-03,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-04,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-05,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-06,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-07,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-08,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-09,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-10,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-11,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-12,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-13,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-14,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-15,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-16,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-17,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-18,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-19,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-20,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-21,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-22,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-23,,,,,,,,,,,,,,,,261.0,147.49,,
2024-05-24,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-25,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-26,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-27,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-28,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-29,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-30,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-05-31,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-01,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-02,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-03,,,,,,,,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-04,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-05,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-06,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-07,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-08,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-09,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-10,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-11,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-12,,,,,,,896.2,,,48.77,,,428.89,,,261.0,147.49,,
2024-06-13,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-14,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-15,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-16,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-17,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-18,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-19,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-20,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-21,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-22,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-23,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-24,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-25,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-26,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-27,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-28,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-29,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-06-30,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-07-01,,,,,,,896.2,1500.0,,48.77,,,428.89,,,261.0,147.49,,
2024-07-02,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-03,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-04,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-05,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-06,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-07,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-08,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-09,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-10,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-11,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-12,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
2024-07-13,,,,,,,896.2,1500.0,,50.26,,,441.62,,,261.0,147.49,,
